"","date","locality","startTime","endTime","windowCount","window","plantID","plantSpecies","pollinatorSpecies","pollinatorID","inflorescencesVisited","Inflorescences total","notes","observers","year","month","day","treatment"
"1624",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"2.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1625",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1626",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1627",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1628",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1629",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"10.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1630",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"15.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1631",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"5.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1632",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,2,NA,"Phyla nodiflora","Apis mellifera",NA,"10.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1633",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,3,NA,"Stachytarpheta jamaicensis","Centris decolorata",NA,"2.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1634",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,3,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1635",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,3,NA,"Stachytarpheta jamaicensis","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1636",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,3,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1637",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,4,NA,"Chrysobalanus icaco","Apis mellifera",NA,"30.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1638",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,4,NA,"Chrysobalanus icaco","Stictia signata",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1639",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,4,NA,"Chrysobalanus icaco","Campsomeris trifasciata",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1640",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,5,NA,"Sphagneticola trilobata","Apis mellifera",NA,"2.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1641",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1642",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Ascia monuste eubotea",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1643",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1644",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1645",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1646",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"2.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1647",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"10.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1648",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"4.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1649",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"30.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1650",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Syrphidae",NA,"1.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1651",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"6.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1652",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,6,NA,"Lantana involucrata","Apis mellifera",NA,"7.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1653",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,7,NA,"Stachytarpheta jamaicensis","Apis mellifera",NA,"10.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1654",2016-09-03,"1",1899-12-31 09:18:00,1899-12-31 10:16:00,8,8,NA,"Chrysobalanus icaco","Campsomeris dorsata",NA,"3.0",NA,NA,"Edgar Flores, Zulma Peña, Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,3,"before"
"1655",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1656",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1657",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1658",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1659",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"3.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1660",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1661",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1662",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1663",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1664",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1665",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1666",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1667",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1668",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1669",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1670",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1671",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1672",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1673",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"6.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1674",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"8.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1675",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"6.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1676",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1677",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1678",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1679",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1680",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1681",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1682",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"9.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1683",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1684",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1685",2016-09-16,"5",1899-12-31 09:06:00,1899-12-31 09:11:00,3,1,NA,"Ipomoea imperati","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1686",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1687",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1688",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1689",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Ascia monuste eubotea",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1690",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1691",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1692",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1693",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1694",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1695",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"10",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1696",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1697",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1698",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1699",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1700",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1701",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1702",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"5.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1703",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"5.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1704",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"6.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1705",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"9.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1706",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1707",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1708",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1709",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1710",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1711",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1712",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"7.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1713",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"7.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1714",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"7.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1715",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"6.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1716",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"3.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1717",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"3.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1718",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"2.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1719",2016-09-16,"5",1899-12-31 09:25:00,1899-12-31 09:37:00,3,2,NA,"Bidens alba","Apis mellifera",NA,"1.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1720",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"10.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1721",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"4.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1722",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"12.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1723",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"4.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1724",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"4.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1725",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"4.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1726",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"11.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1727",2016-09-16,"5",1899-12-31 09:53:00,1899-12-31 10:13:00,3,3,NA,"Canavalia rosea","Apis mellifera",NA,"3.0",NA,NA,"Natallie Deida, Emir Padrón & Jennifer Liriano",2016,9,16,"before"
"1728",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,5,1,NA,"Phyla nodiflora","Apis mellifera",NA,"11.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1729",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,1,NA,"Phyla nodiflora","Campsomeris trifasciata",NA,"5.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1730",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,2,NA,"Bidens alba","Panoquina panoquinoides panoquinoides",NA,"3.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1731",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,2,NA,"Bidens alba","Hylephila phyleus phyleus",NA,"3.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1732",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,3,NA,"Ipomoea pes-caprae","Centris decolorata",NA,"4.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1733",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,4,NA,"Phyla nodiflora","Apis mellifera",NA,"5.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1734",2016-09-30,"1",1899-12-31 10:29:00,1899-12-31 11:18:00,NA,5,NA,"Canavalia rosea","Centris decolorata",NA,"4.0",NA,NA,"Emir Padrón & Jennifer Liriano",2016,9,30,"before"
"1735",2016-10-01,"3",1899-12-31 09:36:00,1899-12-31 09:51:00,1,1,NA,"Cocos nucifera","Apis mellifera",NA,"30.0",NA,NA,"Emir Padrón, Jennifer Liriano, Zulma Peña & Edgar Flores",2016,10,1,"before"
"1736",2016-10-01,"3",1899-12-31 09:36:00,1899-12-31 09:51:00,1,1,NA,"Cocos nucifera","Apis mellifera",NA,"30.0",NA,NA,"Emir Padrón, Jennifer Liriano, Zulma Peña & Edgar Flores",2016,10,1,"before"
"1737",2016-10-01,"3",1899-12-31 09:36:00,1899-12-31 09:51:00,1,1,NA,"Cocos nucifera","Apis mellifera",NA,"30.0",NA,NA,"Emir Padrón, Jennifer Liriano, Zulma Peña & Edgar Flores",2016,10,1,"before"
